"Point","X","Y","Z"
"708","-121.6496","84.7763","0"
"709","-122.7759","83.3783","0"
"710","-123.9022","81.9803","0"
"711","-125.0285","80.5823","0"
"712","-126.1548","79.1843","0"
"713","-127.2811","77.7863","0"
"714","-128.4075","76.3883","0"
"715","-129.491","74.9591","0"
"716","-130.4837","73.4632","0"
"717","-131.4765","71.9674","0"
"718","-132.4692","70.4716","0"
"719","-133.4619","68.9758","0"
"720","-134.4546","67.48","0"
"721","-135.4474","65.9842","0"
"722","-136.4401","64.4884","0"
"723","-137.4207","62.9853","0"
"724","-138.2704","61.4039","0"
"725","-139.1201","59.8224","0"
"726","-139.9698","58.241","0"
"727","-140.8195","56.6595","0"
"728","-141.6692","55.0781","0"
"729","-142.5189","53.4966","0"
"730","-143.3686","51.9152","0"
"731","-144.2183","50.3337","0"
"732","-144.9452","48.6936","0"
"733","-145.6432","47.0395","0"
"734","-146.3412","45.3855","0"
"735","-147.0392","43.7315","0"
"736","-147.7371","42.0775","0"
"737","-148.4351","40.4234","0"
"738","-149.1331","38.7694","0"
"739","-149.831","37.1154","0"
"740","-150.4532","35.4335","0"
"741","-150.9918","33.721","0"
"742","-151.5303","32.0084","0"
"743","-152.0688","30.2958","0"
"744","-152.6073","28.5832","0"
"745","-153.1458","26.8706","0"
"746","-153.6844","25.158","0"
"747","-154.2229","23.4454","0"
"748","-154.7515","21.7302","0"
"749","-155.1241","19.9741","0"
"750","-155.4967","18.2179","0"
"751","-155.8694","16.4618","0"
"752","-156.242","14.7056","0"
"753","-156.6147","12.9494","0"
"754","-156.9873","11.1933","0"
"755","-157.3599","9.4371","0"
"756","-157.7326","7.6809","0"
"757","-158.0291","5.9118","0"
"758","-158.26","4.1314","0"
"759","-158.4908","2.3511","0"
"760","-158.7217","0.5707","0"
"761","-158.9525","-1.2096","0"
"762","-159.1833","-2.99","0"
"763","-159.302","-4.7803","0"
"764","-159.3886","-6.5735","0"
"765","-159.4752","-8.3666","0"
